AMP_CODE,AMPHOE_T,AMPHOE_E,PROV_CODE,PROV_NAM_T,PROV_NAM_E,Region,px_type1,px_type2,px_total,area_rai_1,area_rai_2,area_rai_aban,area_rai_tot,pct_aban
02,จุน,Chun,56,พะเยา,Phayao,N,380,266,631254,213.75,149.62,363.38,355080.38,0.1023
03,เชียงคำ,Chiang Kham,56,พะเยา,Phayao,N,305,393,1001885,171.56,221.06,392.62,563560.31,0.0697
04,เชียงม่วน,Chiang Muan,56,พะเยา,Phayao,N,9,746,827044,5.06,419.62,424.69,465212.25,0.0913
05,ดอกคำใต้,Dok Kham Tai,56,พะเยา,Phayao,N,80,208,885962,45.0,117.0,162.0,498353.62,0.0325
06,ปง,Pong,56,พะเยา,Phayao,N,46,689,2002722,25.88,387.56,413.44,1126531.12,0.0367
07,แม่ใจ,Mae Chai,56,พะเยา,Phayao,N,56,244,351689,31.5,137.25,168.75,197825.06,0.0853
08,ภูซาง,Phu Sang,56,พะเยา,Phayao,N,9,29,351291,5.06,16.31,21.38,197601.19,0.0108
09,ภูกามยาว,Phu Kam Yao,56,พะเยา,Phayao,N,10,63,252055,5.62,35.44,41.06,141780.94,0.029
01,เมืองเชียงราย,Mueang Chiang Rai,57,เชียงราย,Chiangrai,N,1355,5506,1889474,762.19,3097.12,3859.31,1062829.12,0.3631
02,เวียงชัย,Wiang Chai,57,เชียงราย,Chiangrai,N,198,131,416273,111.38,73.69,185.06,234153.56,0.079
03,เชียงของ,Chiang Khong,57,เชียงราย,Chiangrai,N,89,371,910436,50.06,208.69,258.75,512120.25,0.0505
04,เทิง,Thoeng,57,เชียงราย,Chiangrai,N,425,966,1018300,239.06,543.38,782.44,572793.75,0.1366
05,พาน,Phan,57,เชียงราย,Chiangrai,N,109,727,1161341,61.31,408.94,470.25,653254.31,0.072
06,ป่าแดด,Padaet,57,เชียงราย,Chiangrai,N,111,133,305956,62.44,74.81,137.25,172100.25,0.0798
07,แม่จัน,Mae Chan,57,เชียงราย,Chiangrai,N,764,821,796542,429.75,461.81,891.56,448054.88,0.199
08,เชียงแสน,Chiangsaen,57,เชียงราย,Chiangrai,N,538,687,545264,302.62,386.44,689.06,306711.0,0.2247
09,แม่สาย,Mae Sai,57,เชียงราย,Chiangrai,N,50,82,364767,28.12,46.12,74.25,205181.44,0.0362
10,แม่สรวย,Mae Saluai,57,เชียงราย,Chiangrai,N,456,2177,1666478,256.5,1224.56,1481.06,937393.88,0.158
11,เวียงป่าเป้า,Wiang Papao,57,เชียงราย,Chiangrai,N,178,1017,1468034,100.12,572.06,672.19,825769.12,0.0814
12,พญาเม็งราย,Phaya Mengrai,57,เชียงราย,Chiangrai,N,233,148,561025,131.06,83.25,214.31,315576.56,0.0679
13,เวียงแก่น,Wiang Kaen,57,เชียงราย,Chiangrai,N,97,302,550174,54.56,169.88,224.44,309472.88,0.0725
14,ขุนตาล,Khun Tan,57,เชียงราย,Chiangrai,N,328,140,315686,184.5,78.75,263.25,177573.38,0.1482
15,แม่ฟ้าหลวง,Mae Faluang,57,เชียงราย,Chiangrai,N,243,1597,792383,136.69,898.31,1035.0,445715.44,0.2322
16,แม่ลาว,Mae Lao,57,เชียงราย,Chiangrai,N,30,171,257943,16.88,96.19,113.06,145092.94,0.0779
17,เวียงเชียงรุ้ง,Wiang Chiang Rung,57,เชียงราย,Chiangrai,N,784,234,327029,441.0,131.62,572.62,183953.81,0.3113
18,ดอยหลวง,Doi Luang,57,เชียงราย,Chiangrai,N,249,351,379007,140.06,197.44,337.5,213191.44,0.1583
01,เมืองแม่ฮ่องสอน,Mueang Mae Hong Son,58,แม่ฮ่องสอน,Mae Hong Son,N,32,288,2751106,18.0,162.0,180.0,1547497.12,0.0116
02,ขุนยวม,Khun Yuam,58,แม่ฮ่องสอน,Mae Hong Son,N,0,244,1917774,0.0,137.25,137.25,1078747.88,0.0127
03,ปาย,Phai,58,แม่ฮ่องสอน,Mae Hong Son,N,37,1334,2710875,20.81,750.38,771.19,1524867.19,0.0506
04,แม่สะเรียง,Mae Sariang,58,แม่ฮ่องสอน,Mae Hong Son,N,23,317,3111396,12.94,178.31,191.25,1750160.25,0.0109
05,แม่ลาน้อย,Mae La Noi,58,แม่ฮ่องสอน,Mae Hong Son,N,0,151,1618993,0.0,84.94,84.94,910683.56,0.0093
06,สบเมย,Sop Moei,58,แม่ฮ่องสอน,Mae Hong Son,N,56,168,1697845,31.5,94.5,126.0,955037.81,0.0132
07,ปางมะผ้า,Pang Mapha,58,แม่ฮ่องสอน,Mae Hong Son,N,0,11,1305713,0.0,6.19,6.19,734463.56,0.0008
01,เมืองนครสวรรค์,Mueang Nakhon Sawan,60,นครสวรรค์,Nakhon Sawan,C,2907,6060,853794,1635.19,3408.75,5043.94,480259.12,1.0503
02,โกรกพระ,Krok Phra,60,นครสวรรค์,Nakhon Sawan,C,350,604,350849,196.88,339.75,536.62,197352.56,0.2719
03,ชุมแสง,Chum Saeng,60,นครสวรรค์,Nakhon Sawan,C,150,835,656754,84.38,469.69,554.06,369424.12,0.15
04,หนองบัว,Nongbua,60,นครสวรรค์,Nakhon Sawan,C,1112,1537,957788,625.5,864.56,1490.06,538755.75,0.2766
05,บรรพตพิสัย,Banphot Phisai,60,นครสวรรค์,Nakhon Sawan,C,218,1510,841600,122.62,849.38,972.0,473400.0,0.2053
06,เก้าเลี้ยว,Kao Liew,60,นครสวรรค์,Nakhon Sawan,C,89,414,275867,50.06,232.88,282.94,155175.19,0.1823
07,ตาคลี,Ta Khi,60,นครสวรรค์,Nakhon Sawan,C,1216,1928,963694,684.0,1084.5,1768.5,542077.88,0.3262
08,ท่าตะโก,Tha Ta Ko,60,นครสวรรค์,Nakhon Sawan,C,474,1218,980812,266.62,685.12,951.75,551706.75,0.1725
09,ไพศาลี,Phai Sali,60,นครสวรรค์,Nakhon Sawan,C,256,674,1138774,144.0,379.12,523.12,640560.38,0.0817
10,พยุหะคีรี,Phayuhakhiri,60,นครสวรรค์,Nakhon Sawan,C,293,1615,769292,164.81,908.44,1073.25,432726.75,0.248
11,ลาดยาว,Lat Yao,60,นครสวรรค์,Nakhon Sawan,C,86,600,862447,48.38,337.5,385.88,485126.44,0.0795
12,ตากฟ้า,Tak Fa,60,นครสวรรค์,Nakhon Sawan,C,224,171,570934,126.0,96.19,222.19,321150.38,0.0692
13,แม่วงก์,Mae Wong,60,นครสวรรค์,Nakhon Sawan,C,104,430,1194329,58.5,241.88,300.38,671810.06,0.0447
